age,monthly_income,monthly_expenses,monthly_surplus,savings,existing_investments,monthly_emi,investment_horizon,investment_experience,reaction_to_market_loss,investment_frequency,liquidity_preference,investment_goal,risk_questionnaire_score,risk_profile
64,60000,23700,22600,134000,20000,13700,5,2,3,MONTHLY,LOW,RETIREMENT,81,HIGH
49,109000,88200,0,669000,102000,38300,9,3,1,RARELY,LOW,EMERGENCY_FUND,50,LOW
62,49000,41100,2900,252000,53000,5000,6,4,4,RARELY,HIGH,RETIREMENT,69,MEDIUM
61,47000,39700,0,227000,54000,9900,6,3,4,MONTHLY,HIGH,RETIREMENT,68,MEDIUM
62,123000,108400,0,1345000,515000,35100,1,1,4,MONTHLY,HIGH,SHORT_TERM_GOAL,59,LOW
64,118000,54900,35800,1419000,372000,27300,7,2,3,RARELY,HIGH,EMERGENCY_FUND,61,MEDIUM
37,99000,35900,38900,933000,279000,24200,6,2,5,QUARTERLY,HIGH,WEALTH_CREATION,68,HIGH
34,273000,111900,114500,2313000,306000,46600,9,3,5,LUMP_SUM,MEDIUM,WEALTH_CREATION,74,HIGH
63,230000,106500,95700,1067000,281000,27800,23,4,4,MONTHLY,HIGH,SHORT_TERM_GOAL,76,HIGH
64,34000,16900,14500,452000,164000,2600,1,3,1,RARELY,HIGH,SHORT_TERM_GOAL,27,MEDIUM
44,117000,107600,0,1671000,530000,16300,4,1,1,LUMP_SUM,MEDIUM,WEALTH_CREATION,40,HIGH
64,62000,43700,0,430000,92000,25100,2,3,4,LUMP_SUM,HIGH,WEALTH_CREATION,73,MEDIUM
33,23000,14000,8000,167000,8000,1000,2,3,5,MONTHLY,MEDIUM,SHORT_TERM_GOAL,94,HIGH
23,123000,74700,39400,354000,112000,8900,15,3,5,LUMP_SUM,MEDIUM,WEALTH_CREATION,89,HIGH
28,67000,34800,0,421000,30000,36800,21,2,4,MONTHLY,MEDIUM,SHORT_TERM_GOAL,76,LOW
43,120000,81900,0,1956000,597000,55000,17,1,3,LUMP_SUM,HIGH,EMERGENCY_FUND,55,LOW
23,42000,30600,3800,426000,31000,7600,15,2,1,RARELY,MEDIUM,TAX_SAVING,26,MEDIUM
49,132000,56500,66600,2409000,730000,8900,19,1,1,RARELY,MEDIUM,WEALTH_CREATION,31,HIGH
31,111000,68700,8300,1741000,135000,34000,1,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,47,MEDIUM
43,86000,57500,5200,831000,155000,23300,6,3,5,MONTHLY,MEDIUM,RETIREMENT,97,HIGH
34,30000,9200,12800,144000,61000,8000,5,1,4,MONTHLY,MEDIUM,WEALTH_CREATION,76,HIGH
26,36000,27300,0,1226000,475000,11900,1,2,3,MONTHLY,LOW,WEALTH_CREATION,80,HIGH
26,126000,81000,24200,1733000,616000,20800,6,1,4,LUMP_SUM,LOW,WEALTH_CREATION,52,HIGH
65,66000,54400,1400,1653000,595000,10200,19,1,2,LUMP_SUM,LOW,WEALTH_CREATION,51,HIGH
49,161000,108200,37900,888000,392000,14900,10,2,4,LUMP_SUM,MEDIUM,WEALTH_CREATION,62,HIGH
23,119000,76900,16400,466000,103000,25700,14,1,3,RARELY,HIGH,RETIREMENT,43,LOW
57,87000,47600,24700,317000,38000,14700,7,1,2,MONTHLY,LOW,TAX_SAVING,58,MEDIUM
53,104000,77000,4300,2457000,774000,22700,18,4,4,QUARTERLY,LOW,EMERGENCY_FUND,87,HIGH
27,54000,13200,35600,235000,2000,5200,1,1,3,MONTHLY,LOW,SHORT_TERM_GOAL,76,HIGH
44,82000,43100,1200,1194000,648000,37700,2,4,4,QUARTERLY,MEDIUM,WEALTH_CREATION,93,HIGH
40,119000,97500,0,4739000,776000,25000,3,1,3,QUARTERLY,LOW,WEALTH_CREATION,58,HIGH
35,66000,38300,12800,516000,181000,14900,3,2,2,LUMP_SUM,LOW,TAX_SAVING,53,MEDIUM
50,72000,36700,16200,333000,128000,19100,7,1,5,QUARTERLY,HIGH,EMERGENCY_FUND,61,LOW
53,35000,25300,2800,840000,168000,6900,13,5,1,MONTHLY,MEDIUM,EMERGENCY_FUND,75,HIGH
22,56000,43500,7900,1797000,398000,4600,11,4,3,RARELY,LOW,WEALTH_CREATION,82,HIGH
61,206000,165900,1600,414000,61000,38500,12,5,1,RARELY,LOW,WEALTH_CREATION,80,HIGH
24,60000,48200,0,1210000,135000,15300,2,2,3,RARELY,MEDIUM,WEALTH_CREATION,52,HIGH
48,102000,90500,0,669000,271000,36400,5,2,3,RARELY,HIGH,WEALTH_CREATION,48,LOW
28,119000,61200,21500,2427000,766000,36300,12,2,4,MONTHLY,MEDIUM,TAX_SAVING,77,HIGH
50,77000,44800,28800,162000,25000,3400,10,2,5,MONTHLY,HIGH,WEALTH_CREATION,74,HIGH
39,54000,30700,12200,302000,163000,11100,15,4,2,QUARTERLY,MEDIUM,WEALTH_CREATION,75,HIGH
60,20000,14900,2300,134000,12000,2800,20,1,1,QUARTERLY,MEDIUM,WEALTH_CREATION,49,HIGH
37,25000,15500,7400,462000,14000,2100,6,1,1,RARELY,HIGH,TAX_SAVING,25,MEDIUM
60,144000,108400,21700,2909000,354000,13900,5,1,2,LUMP_SUM,LOW,SHORT_TERM_GOAL,48,HIGH
26,34000,13500,8000,302000,93000,12500,5,1,2,MONTHLY,LOW,RETIREMENT,60,HIGH
32,56000,44200,2400,254000,37000,9400,10,2,3,QUARTERLY,MEDIUM,TAX_SAVING,54,MEDIUM
26,82000,36600,41100,156000,26000,4300,3,2,4,RARELY,HIGH,EMERGENCY_FUND,54,LOW
48,108000,58200,35500,661000,311000,14300,21,2,2,MONTHLY,HIGH,TAX_SAVING,50,HIGH
36,35000,25000,6300,212000,1000,3700,5,1,4,MONTHLY,MEDIUM,WEALTH_CREATION,76,HIGH
44,46000,30600,0,267000,40000,22600,2,4,5,MONTHLY,MEDIUM,WEALTH_CREATION,100,HIGH
36,33000,13600,10300,889000,58000,9100,15,2,2,MONTHLY,LOW,WEALTH_CREATION,65,HIGH
59,68000,38000,26100,706000,188000,3900,2,2,1,MONTHLY,MEDIUM,WEALTH_CREATION,56,HIGH
53,65000,50400,4700,674000,122000,9900,4,3,4,RARELY,MEDIUM,EMERGENCY_FUND,59,MEDIUM
27,74000,50200,20800,264000,21000,3000,1,1,1,MONTHLY,HIGH,RETIREMENT,39,LOW
33,90000,61800,5500,423000,48000,22700,2,2,2,MONTHLY,LOW,WEALTH_CREATION,89,HIGH
62,156000,89000,35300,256000,152000,31700,3,3,1,QUARTERLY,MEDIUM,RETIREMENT,48,LOW
32,56000,33300,13500,995000,128000,9200,11,1,2,RARELY,MEDIUM,RETIREMENT,38,HIGH
39,79000,29300,27600,1538000,1018000,22100,5,1,4,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,67,HIGH
21,51000,32500,2200,581000,26000,16300,3,2,2,MONTHLY,LOW,WEALTH_CREATION,78,MEDIUM
58,80000,58800,19300,370000,8000,1900,9,4,2,RARELY,MEDIUM,WEALTH_CREATION,41,HIGH
39,44000,20700,17200,618000,105000,6100,12,1,2,QUARTERLY,HIGH,TAX_SAVING,39,HIGH
59,91000,32700,17900,719000,134000,40400,12,2,1,MONTHLY,LOW,RETIREMENT,80,HIGH
54,78000,51600,13800,680000,107000,12600,1,2,1,MONTHLY,HIGH,RETIREMENT,45,MEDIUM
43,43000,27900,2400,395000,54000,12700,1,3,1,MONTHLY,MEDIUM,TAX_SAVING,65,MEDIUM
62,70000,44600,17100,2334000,771000,8300,23,2,5,MONTHLY,LOW,RETIREMENT,76,HIGH
52,85000,55100,20300,569000,96000,9600,8,1,5,MONTHLY,HIGH,RETIREMENT,76,HIGH
24,30000,18500,5800,673000,169000,5700,1,4,4,QUARTERLY,MEDIUM,WEALTH_CREATION,91,HIGH
57,134000,48800,74800,356000,187000,10400,10,1,3,RARELY,HIGH,WEALTH_CREATION,43,MEDIUM
36,62000,42700,9700,987000,252000,9600,5,4,5,MONTHLY,MEDIUM,WEALTH_CREATION,91,HIGH
24,48000,18200,16100,808000,75000,13700,3,1,2,MONTHLY,LOW,WEALTH_CREATION,70,HIGH
44,113000,83900,20000,611000,225000,9100,11,2,5,MONTHLY,HIGH,WEALTH_CREATION,77,HIGH
58,58000,53300,0,1516000,622000,14800,22,1,3,LUMP_SUM,MEDIUM,RETIREMENT,60,HIGH
48,76000,47600,14300,1197000,353000,14100,2,1,3,QUARTERLY,LOW,EMERGENCY_FUND,70,HIGH
59,58000,37200,3500,1010000,161000,17300,7,2,1,MONTHLY,MEDIUM,RETIREMENT,57,HIGH
23,111000,78400,19200,1694000,372000,13400,4,3,2,MONTHLY,LOW,WEALTH_CREATION,70,HIGH
51,62000,51700,0,1063000,97000,29600,13,4,2,RARELY,HIGH,WEALTH_CREATION,57,HIGH
33,65000,52900,4200,1004000,18000,7900,22,2,5,MONTHLY,MEDIUM,RETIREMENT,61,HIGH
36,48000,22500,23000,805000,353000,2500,19,3,5,LUMP_SUM,LOW,TAX_SAVING,98,HIGH
32,64000,53600,0,3108000,1745000,25500,7,1,4,LUMP_SUM,MEDIUM,WEALTH_CREATION,54,HIGH
37,55000,21700,30600,480000,182000,2700,16,2,5,MONTHLY,MEDIUM,RETIREMENT,89,HIGH
54,74000,33000,37700,500000,43000,3300,5,3,2,QUARTERLY,LOW,RETIREMENT,72,HIGH
26,34000,14400,12700,399000,125000,6900,1,2,5,MONTHLY,MEDIUM,WEALTH_CREATION,83,HIGH
44,31000,18100,9500,109000,34000,3400,1,4,4,MONTHLY,HIGH,WEALTH_CREATION,91,HIGH
57,156000,102400,29800,950000,487000,23800,3,1,4,QUARTERLY,MEDIUM,RETIREMENT,63,MEDIUM
45,34000,14500,7600,141000,82000,11900,13,3,3,MONTHLY,MEDIUM,RETIREMENT,63,HIGH
42,41000,30200,0,416000,46000,11200,10,1,3,RARELY,HIGH,EMERGENCY_FUND,26,LOW
64,73000,43900,17600,125000,10000,11500,3,2,2,MONTHLY,MEDIUM,RETIREMENT,41,MEDIUM
57,37000,15600,8800,327000,68000,12600,21,3,1,LUMP_SUM,HIGH,SHORT_TERM_GOAL,62,MEDIUM
50,30000,23400,5500,72000,5000,1100,13,3,3,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,80,HIGH
34,109000,81800,7500,1224000,118000,19700,4,2,2,MONTHLY,MEDIUM,EMERGENCY_FUND,52,LOW
63,62000,30700,29300,213000,61000,2000,8,4,4,RARELY,MEDIUM,WEALTH_CREATION,93,HIGH
45,78000,52300,21300,1125000,479000,4400,6,2,2,RARELY,LOW,SHORT_TERM_GOAL,52,HIGH
40,154000,122400,0,48000,6000,59000,23,2,3,MONTHLY,LOW,SHORT_TERM_GOAL,75,LOW
26,59000,35800,500,1429000,841000,22700,5,1,1,RARELY,MEDIUM,WEALTH_CREATION,34,HIGH
56,97000,76800,0,851000,203000,32700,6,3,1,RARELY,MEDIUM,WEALTH_CREATION,43,LOW
62,36000,23400,0,549000,97000,15900,9,2,1,LUMP_SUM,LOW,RETIREMENT,60,MEDIUM
59,20000,10300,0,196000,56000,10800,7,2,2,MONTHLY,HIGH,WEALTH_CREATION,68,LOW
58,35000,23300,8800,90000,27000,2900,2,2,4,RARELY,HIGH,TAX_SAVING,75,LOW
55,86000,41700,25900,1882000,679000,18400,5,2,1,QUARTERLY,LOW,WEALTH_CREATION,46,HIGH
51,43000,25500,8400,1305000,602000,9100,7,4,5,RARELY,MEDIUM,WEALTH_CREATION,84,HIGH
22,37000,22200,2600,492000,21000,12200,5,1,2,RARELY,MEDIUM,SHORT_TERM_GOAL,42,LOW
52,83000,41200,9700,2350000,692000,32100,25,1,4,MONTHLY,LOW,SHORT_TERM_GOAL,69,HIGH
38,153000,107700,0,6450000,1989000,84100,3,1,5,LUMP_SUM,LOW,RETIREMENT,69,HIGH
57,89000,54800,7200,913000,586000,27000,5,1,4,LUMP_SUM,MEDIUM,WEALTH_CREATION,63,HIGH
29,144000,83600,52300,2973000,305000,8100,15,2,1,RARELY,LOW,TAX_SAVING,40,HIGH
58,38000,23700,400,937000,136000,13900,12,1,1,LUMP_SUM,MEDIUM,RETIREMENT,51,HIGH
49,82000,48800,8700,1689000,212000,24500,1,1,4,LUMP_SUM,LOW,WEALTH_CREATION,65,HIGH
57,164000,101600,5100,5511000,586000,57300,6,1,3,QUARTERLY,MEDIUM,RETIREMENT,46,HIGH
33,87000,72900,4800,874000,92000,9300,10,1,2,QUARTERLY,LOW,EMERGENCY_FUND,57,MEDIUM
56,58000,32100,9300,580000,87000,16600,6,2,2,RARELY,HIGH,WEALTH_CREATION,46,HIGH
41,36000,27000,2900,133000,68000,6100,1,2,4,RARELY,LOW,EMERGENCY_FUND,76,LOW
62,54000,38400,10800,1461000,207000,4800,1,2,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,60,HIGH
56,92000,39000,13800,870000,220000,39200,1,4,2,LUMP_SUM,HIGH,RETIREMENT,64,MEDIUM
64,125000,95500,0,1558000,881000,31700,17,4,3,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,100,HIGH
65,100000,51500,34600,2437000,490000,13900,10,1,3,MONTHLY,HIGH,RETIREMENT,65,HIGH
39,42000,34700,0,178000,83000,7400,5,1,4,MONTHLY,MEDIUM,WEALTH_CREATION,56,MEDIUM
21,26000,17900,3000,113000,22000,5100,1,1,2,QUARTERLY,MEDIUM,EMERGENCY_FUND,43,LOW
63,20000,15000,0,419000,145000,7900,3,2,3,MONTHLY,MEDIUM,WEALTH_CREATION,75,HIGH
32,67000,52200,5500,851000,621000,9300,1,2,1,QUARTERLY,MEDIUM,WEALTH_CREATION,43,HIGH
61,70000,52100,12900,1310000,268000,5000,18,4,3,MONTHLY,HIGH,WEALTH_CREATION,72,HIGH
64,115000,55400,22400,4447000,626000,37200,12,1,3,QUARTERLY,LOW,TAX_SAVING,68,HIGH
40,37000,21900,12100,107000,5000,3000,9,3,3,LUMP_SUM,MEDIUM,RETIREMENT,74,HIGH
44,60000,37900,3800,474000,119000,18300,16,1,3,RARELY,MEDIUM,RETIREMENT,52,MEDIUM
60,65000,38300,11200,423000,42000,15500,9,1,2,MONTHLY,LOW,WEALTH_CREATION,53,HIGH
58,104000,66000,33000,1192000,217000,5000,11,2,2,QUARTERLY,HIGH,WEALTH_CREATION,43,HIGH
47,51000,30900,400,666000,353000,19700,4,5,1,MONTHLY,LOW,EMERGENCY_FUND,100,HIGH
41,42000,27000,3700,658000,72000,11300,4,5,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,82,HIGH
48,192000,169200,0,1226000,517000,32000,6,3,4,MONTHLY,HIGH,WEALTH_CREATION,73,HIGH
38,90000,55600,0,1884000,170000,43000,11,3,4,MONTHLY,LOW,WEALTH_CREATION,84,HIGH
37,132000,62900,25400,1786000,192000,43700,19,5,4,LUMP_SUM,HIGH,TAX_SAVING,75,HIGH
52,69000,63400,0,734000,324000,11300,14,1,4,MONTHLY,MEDIUM,WEALTH_CREATION,73,HIGH
42,39000,33500,0,558000,50000,14400,6,3,4,MONTHLY,LOW,WEALTH_CREATION,83,HIGH
31,32000,12300,17200,152000,34000,2500,5,2,2,MONTHLY,HIGH,TAX_SAVING,75,HIGH
36,83000,44800,16200,564000,172000,22000,18,2,4,MONTHLY,LOW,RETIREMENT,84,HIGH
31,39000,29800,5200,488000,327000,4000,6,1,2,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,70,HIGH
40,78000,71700,0,1122000,319000,23800,9,1,2,MONTHLY,MEDIUM,RETIREMENT,51,HIGH
42,23000,21100,0,380000,95000,6300,19,1,2,QUARTERLY,LOW,WEALTH_CREATION,46,HIGH
62,35000,15300,8100,119000,54000,11600,11,2,1,LUMP_SUM,MEDIUM,RETIREMENT,54,MEDIUM
59,183000,69800,89700,1478000,194000,23500,9,2,5,RARELY,HIGH,WEALTH_CREATION,64,HIGH
31,50000,37600,11300,1174000,231000,1100,17,1,3,LUMP_SUM,MEDIUM,TAX_SAVING,45,HIGH
56,64000,24700,32900,258000,184000,6400,15,4,1,RARELY,MEDIUM,TAX_SAVING,57,HIGH
65,56000,38900,8000,1155000,537000,9100,18,2,5,QUARTERLY,MEDIUM,EMERGENCY_FUND,88,HIGH
63,50000,30600,4200,1427000,277000,15200,1,3,3,RARELY,HIGH,WEALTH_CREATION,59,HIGH
38,184000,100100,33800,346000,120000,50100,15,5,5,RARELY,HIGH,RETIREMENT,78,HIGH
56,35000,15800,15400,225000,63000,3800,8,2,2,LUMP_SUM,HIGH,WEALTH_CREATION,71,HIGH
62,22000,17000,4600,84000,27000,400,15,1,4,MONTHLY,MEDIUM,WEALTH_CREATION,73,HIGH
39,60000,42400,0,1244000,494000,17900,5,1,1,MONTHLY,LOW,TAX_SAVING,58,HIGH
38,92000,67500,15400,1874000,233000,9100,4,5,3,MONTHLY,MEDIUM,WEALTH_CREATION,100,HIGH
65,66000,54900,5000,850000,161000,6100,1,1,2,LUMP_SUM,MEDIUM,WEALTH_CREATION,56,HIGH
29,80000,66700,6400,1349000,370000,6900,17,3,5,LUMP_SUM,HIGH,WEALTH_CREATION,56,HIGH
63,41000,25700,0,363000,89000,16500,6,1,3,LUMP_SUM,LOW,WEALTH_CREATION,44,MEDIUM
47,76000,54700,0,795000,396000,22400,4,2,3,MONTHLY,HIGH,TAX_SAVING,75,MEDIUM
54,40000,25900,11300,349000,65000,2800,19,1,4,MONTHLY,MEDIUM,EMERGENCY_FUND,75,HIGH
47,118000,83100,29200,733000,231000,5700,5,4,4,LUMP_SUM,HIGH,WEALTH_CREATION,87,HIGH
62,93000,60100,9100,786000,505000,23800,3,3,4,LUMP_SUM,MEDIUM,WEALTH_CREATION,75,HIGH
57,99000,45500,16100,1357000,474000,37400,15,3,1,QUARTERLY,HIGH,WEALTH_CREATION,43,HIGH
29,34000,28200,3600,454000,108000,2200,20,1,1,MONTHLY,MEDIUM,TAX_SAVING,51,HIGH
63,38000,19200,17400,87000,41000,1400,10,3,3,RARELY,MEDIUM,WEALTH_CREATION,51,MEDIUM
64,116000,57000,14500,2257000,694000,44500,13,4,2,MONTHLY,LOW,WEALTH_CREATION,77,HIGH
62,124000,79700,18500,2990000,651000,25800,1,1,1,MONTHLY,MEDIUM,EMERGENCY_FUND,58,HIGH
27,192000,145900,12600,4901000,1382000,33500,1,2,4,LUMP_SUM,HIGH,TAX_SAVING,41,HIGH
29,114000,68900,25700,325000,57000,19400,4,4,1,LUMP_SUM,HIGH,WEALTH_CREATION,55,LOW
27,114000,29500,77900,86000,18000,6600,16,4,2,MONTHLY,MEDIUM,WEALTH_CREATION,86,HIGH
63,38000,23900,0,948000,319000,14300,13,4,1,LUMP_SUM,MEDIUM,TAX_SAVING,62,HIGH
49,175000,124400,23000,1768000,110000,27600,9,2,1,LUMP_SUM,LOW,WEALTH_CREATION,44,HIGH
25,104000,80200,0,1463000,403000,29100,3,4,2,MONTHLY,LOW,EMERGENCY_FUND,74,MEDIUM
47,83000,57000,0,696000,127000,27900,4,3,4,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,87,HIGH
27,74000,47300,0,612000,105000,31400,4,2,4,MONTHLY,LOW,SHORT_TERM_GOAL,86,HIGH
34,60000,54800,0,338000,8000,27200,4,1,3,LUMP_SUM,HIGH,EMERGENCY_FUND,51,LOW
57,121000,81200,0,939000,546000,64300,12,1,1,MONTHLY,HIGH,TAX_SAVING,55,LOW
23,60000,34300,4600,958000,170000,21100,4,2,3,MONTHLY,HIGH,TAX_SAVING,72,MEDIUM
29,127000,72300,47900,1847000,585000,6800,20,3,1,LUMP_SUM,HIGH,WEALTH_CREATION,45,HIGH
64,121000,93800,2200,696000,230000,25000,3,1,3,MONTHLY,MEDIUM,RETIREMENT,60,MEDIUM
64,72000,66200,0,445000,11000,13600,9,1,3,QUARTERLY,LOW,RETIREMENT,75,HIGH
30,37000,25300,7300,576000,111000,4400,20,4,1,QUARTERLY,LOW,WEALTH_CREATION,75,HIGH
54,20000,16200,0,233000,35000,5100,1,1,4,MONTHLY,LOW,RETIREMENT,68,MEDIUM
48,120000,81500,26800,452000,244000,11700,5,4,2,MONTHLY,MEDIUM,WEALTH_CREATION,81,MEDIUM
41,105000,86500,0,5247000,1119000,19500,15,1,3,QUARTERLY,LOW,SHORT_TERM_GOAL,72,HIGH
29,48000,34400,9900,790000,386000,3700,8,1,1,RARELY,MEDIUM,SHORT_TERM_GOAL,37,MEDIUM
27,75000,52000,13700,433000,42000,9300,12,1,3,RARELY,LOW,WEALTH_CREATION,52,HIGH
39,87000,67700,1700,493000,99000,17600,23,2,3,MONTHLY,HIGH,WEALTH_CREATION,61,HIGH
53,51000,21000,25600,366000,28000,4400,13,3,3,LUMP_SUM,HIGH,RETIREMENT,48,HIGH
38,54000,36100,0,309000,46000,29700,1,1,4,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,40,LOW
23,75000,22700,39200,158000,56000,13100,6,2,2,MONTHLY,MEDIUM,RETIREMENT,59,MEDIUM
56,40000,21600,13000,759000,60000,5400,7,1,1,MONTHLY,LOW,EMERGENCY_FUND,44,HIGH
35,152000,69500,76800,556000,171000,5700,9,3,2,RARELY,LOW,WEALTH_CREATION,73,HIGH
55,83000,44800,19900,1934000,493000,18300,12,1,2,MONTHLY,HIGH,SHORT_TERM_GOAL,45,HIGH
35,47000,28400,12400,574000,56000,6200,2,1,4,RARELY,HIGH,TAX_SAVING,42,MEDIUM
50,29000,19600,7600,625000,164000,1800,10,5,2,MONTHLY,LOW,RETIREMENT,86,HIGH
21,43000,24200,13200,328000,55000,5600,4,3,1,MONTHLY,LOW,RETIREMENT,68,HIGH
59,50000,27200,13100,402000,138000,9700,3,4,5,RARELY,MEDIUM,TAX_SAVING,100,HIGH
44,20000,12500,7000,66000,23000,500,24,2,4,MONTHLY,LOW,EMERGENCY_FUND,76,HIGH
34,25000,19600,800,482000,52000,4600,4,3,4,RARELY,MEDIUM,RETIREMENT,66,HIGH
44,70000,43500,20500,678000,329000,6000,13,2,4,MONTHLY,MEDIUM,WEALTH_CREATION,80,HIGH
26,108000,94500,100,4613000,2641000,13400,15,3,1,LUMP_SUM,LOW,SHORT_TERM_GOAL,64,HIGH
43,71000,39100,19800,158000,75000,12100,16,2,2,RARELY,LOW,TAX_SAVING,60,MEDIUM
29,29000,18700,900,1431000,457000,9400,11,3,2,RARELY,HIGH,WEALTH_CREATION,40,HIGH
39,130000,67100,44900,923000,161000,18000,2,1,4,QUARTERLY,HIGH,SHORT_TERM_GOAL,52,HIGH
57,123000,93700,20700,2862000,682000,8600,3,1,2,MONTHLY,LOW,WEALTH_CREATION,61,HIGH
21,66000,33600,16300,347000,128000,16100,17,4,2,MONTHLY,MEDIUM,TAX_SAVING,89,HIGH
50,29000,21000,0,1586000,375000,13900,11,1,5,MONTHLY,LOW,WEALTH_CREATION,66,HIGH
53,59000,45600,7700,536000,323000,5700,14,1,5,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,69,HIGH
63,20000,8700,6100,147000,32000,5200,5,1,4,MONTHLY,MEDIUM,WEALTH_CREATION,63,HIGH
39,164000,120900,27200,6327000,1670000,15900,5,1,3,LUMP_SUM,LOW,WEALTH_CREATION,46,HIGH
64,91000,65700,16700,1350000,8000,8600,13,4,2,MONTHLY,MEDIUM,WEALTH_CREATION,76,HIGH
21,47000,30000,1600,573000,230000,15400,13,4,3,RARELY,LOW,TAX_SAVING,85,HIGH
56,42000,24900,0,267000,12000,18300,11,3,2,MONTHLY,MEDIUM,RETIREMENT,74,HIGH
53,54000,23100,29400,174000,60000,1500,11,2,4,RARELY,HIGH,RETIREMENT,42,HIGH
32,34000,21600,0,2664000,1614000,15400,17,2,2,MONTHLY,MEDIUM,RETIREMENT,72,HIGH
24,34000,18100,13400,349000,86000,2500,12,3,4,RARELY,HIGH,TAX_SAVING,64,HIGH
26,181000,125200,26300,2085000,492000,29500,2,3,1,MONTHLY,HIGH,TAX_SAVING,69,HIGH
36,47000,33000,8400,578000,2000,5600,18,3,1,MONTHLY,HIGH,EMERGENCY_FUND,58,MEDIUM
33,183000,126100,16300,4461000,1032000,40600,9,3,2,QUARTERLY,MEDIUM,EMERGENCY_FUND,55,HIGH
55,60000,33800,0,1155000,267000,29200,21,4,3,RARELY,MEDIUM,WEALTH_CREATION,61,HIGH
46,146000,107500,11800,3053000,253000,26700,15,1,1,MONTHLY,LOW,RETIREMENT,70,HIGH
21,99000,79100,0,1991000,1188000,32000,3,2,4,RARELY,HIGH,EMERGENCY_FUND,42,HIGH
39,67000,56700,6800,1203000,459000,3500,4,3,3,RARELY,MEDIUM,TAX_SAVING,70,HIGH
65,30000,12100,11800,234000,59000,6100,3,5,3,MONTHLY,HIGH,WEALTH_CREATION,77,HIGH
25,104000,71900,8700,535000,120000,23400,8,2,3,MONTHLY,MEDIUM,TAX_SAVING,82,MEDIUM
44,85000,58000,16000,827000,196000,11000,8,1,3,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,62,MEDIUM
48,46000,40600,0,653000,252000,7400,10,5,1,LUMP_SUM,MEDIUM,TAX_SAVING,72,HIGH
22,47000,34300,3200,436000,65000,9500,17,2,1,MONTHLY,LOW,TAX_SAVING,61,HIGH
55,60000,29200,16100,1318000,125000,14700,2,5,2,RARELY,LOW,RETIREMENT,89,HIGH
60,38000,20400,10000,578000,319000,7600,2,2,3,MONTHLY,HIGH,WEALTH_CREATION,64,HIGH
36,105000,89900,7800,709000,363000,7300,3,4,2,MONTHLY,MEDIUM,WEALTH_CREATION,61,HIGH
21,57000,24800,25800,726000,151000,6400,1,5,1,LUMP_SUM,HIGH,WEALTH_CREATION,70,HIGH
29,81000,61900,8900,760000,326000,10200,4,1,5,QUARTERLY,HIGH,TAX_SAVING,62,HIGH
58,40000,30700,0,1360000,910000,11000,11,2,4,MONTHLY,HIGH,TAX_SAVING,73,HIGH
21,40000,34200,3800,259000,116000,2000,10,1,4,QUARTERLY,MEDIUM,WEALTH_CREATION,58,HIGH
39,100000,62200,16600,512000,130000,21200,8,5,3,MONTHLY,LOW,TAX_SAVING,100,HIGH
33,33000,23100,5700,562000,45000,4200,4,4,2,RARELY,LOW,WEALTH_CREATION,86,HIGH
45,235000,161800,0,3388000,730000,129200,1,1,4,MONTHLY,MEDIUM,TAX_SAVING,59,MEDIUM
62,55000,12100,41800,183000,84000,1100,16,3,4,QUARTERLY,MEDIUM,WEALTH_CREATION,44,HIGH
44,49000,36200,6300,262000,98000,6500,7,1,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,50,MEDIUM
36,72000,32400,33900,269000,53000,5700,12,1,4,RARELY,MEDIUM,EMERGENCY_FUND,49,MEDIUM
35,25000,19400,2900,261000,23000,2700,15,1,3,MONTHLY,HIGH,SHORT_TERM_GOAL,39,MEDIUM
29,20000,15500,0,108000,12000,6100,4,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,59,MEDIUM
37,140000,66100,17600,2748000,220000,56300,4,1,3,QUARTERLY,MEDIUM,WEALTH_CREATION,55,HIGH
38,100000,31400,63400,239000,54000,5200,1,2,3,MONTHLY,LOW,WEALTH_CREATION,83,HIGH
42,64000,30700,8700,2311000,1255000,24600,8,2,2,LUMP_SUM,HIGH,TAX_SAVING,47,HIGH
63,182000,73800,32300,2518000,1476000,75900,7,2,3,LUMP_SUM,MEDIUM,WEALTH_CREATION,63,HIGH
60,78000,49300,21200,1362000,250000,7500,6,2,4,MONTHLY,MEDIUM,WEALTH_CREATION,74,HIGH
64,107000,76300,0,1124000,93000,48900,11,1,3,MONTHLY,HIGH,TAX_SAVING,54,MEDIUM
22,44000,32400,5000,840000,69000,6600,14,1,5,MONTHLY,LOW,TAX_SAVING,89,HIGH
56,67000,38700,7800,42000,24000,20500,1,4,5,MONTHLY,LOW,WEALTH_CREATION,97,MEDIUM
